Env,Agent,Down,Dist,Field,Top_Choice,Top_Prob,Pass_Prob,Run_Prob,Punt_Prob,FG_Prob
nfl-iig-bucketed,nfsp,3,Long,Opp 37,EMPTY,0.241,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 32,EMPTY,0.242,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 27,EMPTY,0.244,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 22,EMPTY,0.245,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 17,EMPTY,0.246,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 12,EMPTY,0.248,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 7,EMPTY,0.249,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,3,Long,Opp 2,EMPTY,0.25,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 3,EMPTY,0.236,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 8,EMPTY,0.237,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 13,EMPTY,0.238,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 18,EMPTY,0.24,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 23,EMPTY,0.241,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 28,EMPTY,0.242,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 33,EMPTY,0.243,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 38,EMPTY,0.244,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 43,EMPTY,0.245,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Own 48,EMPTY,0.246,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 47,EMPTY,0.247,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 42,EMPTY,0.248,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 37,EMPTY,0.249,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 32,EMPTY,0.25,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 27,EMPTY,0.251,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 22,EMPTY,0.252,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 17,EMPTY,0.253,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 12,EMPTY,0.254,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 7,EMPTY,0.255,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,3,V.Long,Opp 2,EMPTY,0.256,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 3,I_FORM,0.223,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 8,I_FORM,0.223,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 13,I_FORM,0.223,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 18,I_FORM,0.223,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 23,I_FORM,0.223,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 28,I_FORM,0.223,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 33,I_FORM,0.223,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 38,I_FORM,0.222,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 43,I_FORM,0.222,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Own 48,EMPTY,0.222,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 47,EMPTY,0.223,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 42,EMPTY,0.225,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 37,EMPTY,0.226,0.582,0.418,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 32,EMPTY,0.228,0.583,0.417,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 27,EMPTY,0.23,0.584,0.416,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 22,EMPTY,0.232,0.584,0.416,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 17,EMPTY,0.234,0.585,0.415,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 12,EMPTY,0.236,0.586,0.414,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 7,EMPTY,0.237,0.587,0.413,0.0,0.0
nfl-iig-bucketed,nfsp,4,Short,Opp 2,EMPTY,0.239,0.588,0.412,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 3,SHOTGUN,0.22,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 8,SHOTGUN,0.22,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 13,SHOTGUN,0.221,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 18,SHOTGUN,0.221,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 23,SHOTGUN,0.222,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 28,EMPTY,0.223,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 33,EMPTY,0.224,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 38,EMPTY,0.226,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 43,EMPTY,0.227,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Own 48,EMPTY,0.229,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 47,EMPTY,0.23,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 42,EMPTY,0.231,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 37,EMPTY,0.232,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 32,EMPTY,0.233,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 27,EMPTY,0.234,0.582,0.418,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 22,EMPTY,0.235,0.583,0.417,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 17,EMPTY,0.237,0.584,0.416,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 12,EMPTY,0.239,0.584,0.416,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 7,EMPTY,0.24,0.585,0.415,0.0,0.0
nfl-iig-bucketed,nfsp,4,Med,Opp 2,EMPTY,0.242,0.586,0.414,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 3,EMPTY,0.226,0.563,0.437,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 8,EMPTY,0.227,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 13,EMPTY,0.228,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 18,EMPTY,0.228,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 23,EMPTY,0.229,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 28,EMPTY,0.23,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 33,EMPTY,0.231,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 38,EMPTY,0.232,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 43,EMPTY,0.233,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Own 48,EMPTY,0.234,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 47,EMPTY,0.235,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 42,EMPTY,0.236,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 37,EMPTY,0.237,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 32,EMPTY,0.239,0.576,0.424,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 27,EMPTY,0.24,0.577,0.423,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 22,EMPTY,0.241,0.578,0.422,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 17,EMPTY,0.242,0.579,0.421,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 12,EMPTY,0.244,0.58,0.42,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 7,EMPTY,0.245,0.581,0.419,0.0,0.0
nfl-iig-bucketed,nfsp,4,Long,Opp 2,EMPTY,0.246,0.582,0.418,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 3,EMPTY,0.234,0.56,0.44,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 8,EMPTY,0.235,0.561,0.439,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 13,EMPTY,0.236,0.562,0.438,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 18,EMPTY,0.237,0.562,0.438,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 23,EMPTY,0.238,0.563,0.437,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 28,EMPTY,0.239,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 33,EMPTY,0.24,0.564,0.436,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 38,EMPTY,0.241,0.565,0.435,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 43,EMPTY,0.241,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Own 48,EMPTY,0.242,0.566,0.434,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 47,EMPTY,0.243,0.567,0.433,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 42,EMPTY,0.244,0.568,0.432,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 37,EMPTY,0.245,0.569,0.431,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 32,EMPTY,0.246,0.57,0.43,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 27,EMPTY,0.247,0.571,0.429,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 22,EMPTY,0.248,0.572,0.428,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 17,EMPTY,0.249,0.573,0.427,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 12,EMPTY,0.25,0.574,0.426,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 7,EMPTY,0.251,0.575,0.425,0.0,0.0
nfl-iig-bucketed,nfsp,4,V.Long,Opp 2,EMPTY,0.252,0.576,0.424,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 3,SHOTGUN,0.2,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 8,SINGLEBACK,0.201,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 13,SINGLEBACK,0.203,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 18,SINGLEBACK,0.204,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 23,SINGLEBACK,0.205,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 28,SINGLEBACK,0.207,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 33,SINGLEBACK,0.208,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 38,SINGLEBACK,0.21,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 43,SINGLEBACK,0.211,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Own 48,SINGLEBACK,0.212,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 47,SINGLEBACK,0.214,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 42,SINGLEBACK,0.215,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 37,SINGLEBACK,0.217,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 32,SINGLEBACK,0.218,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 27,SINGLEBACK,0.219,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 22,SINGLEBACK,0.221,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 17,SINGLEBACK,0.222,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 12,SINGLEBACK,0.224,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 7,SINGLEBACK,0.225,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Short,Opp 2,SINGLEBACK,0.226,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 3,SHOTGUN,0.205,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 8,SHOTGUN,0.205,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 13,SHOTGUN,0.206,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 18,SINGLEBACK,0.207,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 23,SINGLEBACK,0.208,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 28,SINGLEBACK,0.21,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 33,SINGLEBACK,0.211,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 38,SINGLEBACK,0.213,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 43,SINGLEBACK,0.214,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Own 48,SINGLEBACK,0.215,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 47,SINGLEBACK,0.217,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 42,SINGLEBACK,0.218,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 37,SINGLEBACK,0.22,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 32,SINGLEBACK,0.221,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 27,SINGLEBACK,0.223,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 22,SINGLEBACK,0.224,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 17,SINGLEBACK,0.225,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 12,SINGLEBACK,0.227,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 7,SINGLEBACK,0.228,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,1,Med,Opp 2,SINGLEBACK,0.229,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 3,SHOTGUN,0.209,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 8,SHOTGUN,0.209,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 13,SHOTGUN,0.208,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 18,SHOTGUN,0.207,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 23,SINGLEBACK,0.207,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 28,SINGLEBACK,0.208,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 33,SINGLEBACK,0.209,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 38,SINGLEBACK,0.21,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 43,SINGLEBACK,0.211,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Own 48,SINGLEBACK,0.213,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 47,SINGLEBACK,0.214,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 42,SINGLEBACK,0.215,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 37,SINGLEBACK,0.217,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 32,SINGLEBACK,0.219,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 27,SINGLEBACK,0.22,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 22,SINGLEBACK,0.222,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 17,SINGLEBACK,0.223,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 12,SINGLEBACK,0.225,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 7,SINGLEBACK,0.226,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Short,Opp 2,SINGLEBACK,0.228,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 3,SHOTGUN,0.214,0.501,0.499,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 8,SHOTGUN,0.213,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 13,SHOTGUN,0.213,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 18,SHOTGUN,0.212,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 23,SINGLEBACK,0.215,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 28,SINGLEBACK,0.217,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 33,SINGLEBACK,0.22,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 38,SINGLEBACK,0.222,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 43,SINGLEBACK,0.223,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Own 48,SINGLEBACK,0.225,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 47,SINGLEBACK,0.226,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 42,SINGLEBACK,0.227,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 37,SINGLEBACK,0.228,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 32,SINGLEBACK,0.229,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 27,SINGLEBACK,0.23,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 22,SINGLEBACK,0.23,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 17,SINGLEBACK,0.231,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 12,SINGLEBACK,0.232,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 7,SINGLEBACK,0.233,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Med,Opp 2,SINGLEBACK,0.234,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 3,SHOTGUN,0.219,0.504,0.496,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 8,SHOTGUN,0.219,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 13,SHOTGUN,0.219,0.501,0.499,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 18,SHOTGUN,0.219,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 23,SINGLEBACK,0.219,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 28,SINGLEBACK,0.222,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 33,SINGLEBACK,0.224,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 38,SINGLEBACK,0.226,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 43,SINGLEBACK,0.228,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Own 48,SINGLEBACK,0.229,0.492,0.508,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 47,SINGLEBACK,0.231,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 42,SINGLEBACK,0.233,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 37,SINGLEBACK,0.234,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 32,SINGLEBACK,0.235,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 27,SINGLEBACK,0.237,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 22,SINGLEBACK,0.238,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 17,SINGLEBACK,0.24,0.488,0.512,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 12,SINGLEBACK,0.241,0.487,0.513,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 7,SINGLEBACK,0.242,0.486,0.514,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,Long,Opp 2,SINGLEBACK,0.243,0.485,0.515,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 3,SHOTGUN,0.225,0.508,0.492,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 8,SHOTGUN,0.224,0.507,0.493,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 13,SHOTGUN,0.224,0.506,0.494,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 18,SHOTGUN,0.223,0.504,0.496,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 23,SHOTGUN,0.223,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 28,SINGLEBACK,0.225,0.501,0.499,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 33,SINGLEBACK,0.227,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 38,SINGLEBACK,0.228,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 43,SINGLEBACK,0.23,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Own 48,SINGLEBACK,0.232,0.495,0.505,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 47,SINGLEBACK,0.234,0.494,0.506,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 42,SINGLEBACK,0.236,0.493,0.507,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 37,SINGLEBACK,0.237,0.491,0.509,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 32,SINGLEBACK,0.239,0.49,0.51,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 27,SINGLEBACK,0.241,0.489,0.511,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 22,SINGLEBACK,0.243,0.488,0.512,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 17,SINGLEBACK,0.244,0.487,0.513,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 12,SINGLEBACK,0.246,0.486,0.514,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 7,SINGLEBACK,0.248,0.485,0.515,0.0,0.0
nfl-iig-bucketed,deep_cfr,2,V.Long,Opp 2,SINGLEBACK,0.249,0.485,0.515,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 3,SHOTGUN,0.219,0.506,0.494,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 8,SHOTGUN,0.218,0.506,0.494,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 13,SHOTGUN,0.218,0.505,0.495,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 18,SHOTGUN,0.217,0.504,0.496,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 23,SHOTGUN,0.216,0.503,0.497,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 28,SHOTGUN,0.216,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 33,SHOTGUN,0.215,0.502,0.498,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 38,SHOTGUN,0.214,0.501,0.499,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 43,SINGLEBACK,0.214,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Own 48,SINGLEBACK,0.215,0.5,0.5,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 47,SINGLEBACK,0.217,0.499,0.501,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 42,SINGLEBACK,0.218,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 37,SINGLEBACK,0.219,0.498,0.502,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 32,SINGLEBACK,0.22,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 27,SINGLEBACK,0.221,0.497,0.503,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 22,SINGLEBACK,0.222,0.496,0.504,0.0,0.0
nfl-iig-bucketed,deep_cfr,3,Short,Opp 17,SINGLEBACK,0.223,0.496,0.504,0.0,0.0
